StudentID,Grade,Term,FeesDue,FeesPaid,PaymentStatus,PaymentDate,Balance,DaysLate
SM4441,Form 2,Term 3,724,699,Paid,2026-03-16,25,0
SM4442,Form 2,Term 2,861,851,Late,2026-03-25,10,24
SM4443,Form 6,Term 1,603,351,Paid,2026-03-31,252,0
SM4444,Form 2,Term 3,424,537,Unpaid,2026-01-25,0,0
SM4445,Form 2,Term 3,893,582,Paid,2026-02-23,311,0
SM4446,Form 1,Term 1,269,136,Late,2026-01-10,133,4
SM4447,Form 4,Term 3,840,333,Paid,2026-04-12,507,0
SM4448,Form 5,Term 3,740,293,Late,2026-02-24,447,11
SM4449,Form 1,Term 1,700,146,Paid,2026-03-26,554,0
SM4450,Form 6,Term 3,749,133,Paid,2026-02-12,616,0
SM4451,Form 2,Term 1,589,866,Late,2026-04-01,0,23
SM4452,Form 1,Term 2,342,51,Unpaid,2026-04-14,291,0
SM4453,Form 4,Term 2,456,826,Unpaid,2026-01-31,0,0
SM4454,Form 1,Term 3,265,188,Paid,2026-04-30,77,0
SM4455,Form 5,Term 2,255,142,Paid,2026-04-17,113,0
SM4456,Form 4,Term 2,509,320,Paid,2026-04-22,189,0
SM4457,Form 5,Term 2,579,499,Paid,2026-04-05,80,0
SM4458,Form 5,Term 3,603,799,Paid,2026-02-04,0,0
SM4459,Form 1,Term 1,703,491,Unpaid,2026-02-01,212,0
SM4460,Form 2,Term 3,548,138,Partial,2026-02-03,410,0
SM4461,Form 5,Term 1,397,157,Paid,2026-01-22,240,0
SM4462,Form 1,Term 3,895,541,Paid,2026-01-16,354,0
SM4463,Form 3,Term 3,280,157,Paid,2026-01-21,123,0
SM4464,Form 2,Term 2,350,269,Unpaid,2026-04-14,81,0
SM4465,Form 4,Term 1,568,302,Paid,2026-01-20,266,0
SM4466,Form 1,Term 3,877,311,Unpaid,2026-01-30,566,0
SM4467,Form 6,Term 2,821,371,Paid,2026-03-12,450,0
SM4468,Form 3,Term 2,583,530,Partial,2026-03-09,53,0
SM4469,Form 4,Term 1,498,394,Paid,2026-03-20,104,0
SM4470,Form 3,Term 3,301,682,Paid,2026-02-23,0,0
SM4471,Form 3,Term 2,522,557,Partial,2026-01-07,0,0
SM4472,Form 4,Term 2,454,67,Paid,2026-01-02,387,0
SM4473,Form 2,Term 3,498,772,Paid,2026-04-24,0,0
SM4474,Form 4,Term 1,491,762,Late,2026-04-27,0,11
SM4475,Form 1,Term 1,281,562,Paid,2026-04-09,0,0
SM4476,Form 5,Term 1,430,100,Unpaid,2026-01-09,330,0
SM4477,Form 1,Term 1,669,855,Paid,2026-01-22,0,0
SM4478,Form 3,Term 2,785,671,Partial,2026-01-06,114,0
SM4479,Form 1,Term 1,637,857,Paid,2026-02-11,0,0
SM4480,Form 3,Term 2,781,523,Paid,2026-04-19,258,0
SM4481,Form 1,Term 1,532,122,Partial,2026-04-03,410,0
SM4482,Form 1,Term 3,844,578,Partial,2026-04-21,266,0
SM4483,Form 4,Term 3,418,819,Partial,2026-01-13,0,0
SM4484,Form 3,Term 3,831,134,Late,2026-04-26,697,16
SM4485,Form 3,Term 1,809,425,Unpaid,2026-01-22,384,0
SM4486,Form 2,Term 1,637,88,Paid,2026-02-03,549,0
SM4487,Form 2,Term 2,392,756,Paid,2026-03-19,0,0
SM4488,Form 3,Term 1,807,372,Paid,2026-03-17,435,0
SM4489,Form 4,Term 2,458,572,Paid,2026-01-30,0,0
SM4490,Form 3,Term 2,505,471,Paid,2026-02-18,34,0
SM4491,Form 2,Term 2,856,602,Paid,2026-04-16,254,0
SM4492,Form 3,Term 3,339,723,Late,2026-01-28,0,27
SM4493,Form 3,Term 1,452,685,Paid,2026-01-03,0,0
SM4494,Form 4,Term 3,882,335,Paid,2026-04-23,547,0
SM4495,Form 2,Term 3,663,0,Unpaid,2026-03-31,663,0
SM4496,Form 2,Term 1,773,280,Unpaid,2026-04-17,493,0
SM4497,Form 2,Term 2,297,808,Unpaid,2026-02-04,0,0
SM4498,Form 2,Term 2,542,127,Partial,2026-03-23,415,0
SM4499,Form 1,Term 3,692,524,Partial,2026-03-20,168,0
SM4500,Form 3,Term 2,287,891,Unpaid,2026-01-02,0,0
SM4501,Form 2,Term 2,820,268,Partial,2026-01-15,552,0
SM4502,Form 1,Term 2,883,426,Partial,2026-03-18,457,0
SM4503,Form 2,Term 3,279,423,Partial,2026-04-29,0,0
SM4504,Form 3,Term 1,469,458,Partial,2026-02-12,11,0
SM4505,Form 1,Term 2,645,145,Unpaid,2026-02-01,500,0
SM4506,Form 5,Term 2,342,299,Late,2026-03-24,43,3
SM4507,Form 2,Term 1,495,652,Paid,2026-03-05,0,0
SM4508,Form 4,Term 3,580,539,Paid,2026-01-08,41,0
SM4509,Form 5,Term 2,796,86,Partial,2026-01-04,710,0
SM4510,Form 5,Term 3,677,702,Paid,2026-01-27,0,0
SM4511,Form 5,Term 3,536,537,Partial,2026-01-31,0,0
SM4512,Form 1,Term 3,386,821,Unpaid,2026-04-01,0,0
SM4513,Form 6,Term 3,758,76,Paid,2026-03-18,682,0
SM4514,Form 4,Term 2,513,2,Paid,2026-03-21,511,0
SM4515,Form 1,Term 3,785,260,Partial,2026-03-24,525,0
SM4516,Form 2,Term 1,714,155,Unpaid,2026-01-01,559,0
SM4517,Form 4,Term 3,627,831,Paid,2026-02-04,0,0
SM4518,Form 3,Term 1,467,475,Paid,2026-02-10,0,0
SM4519,Form 5,Term 3,610,153,Unpaid,2026-03-21,457,0
SM4520,Form 1,Term 1,488,483,Unpaid,2026-01-04,5,0
SM4521,Form 3,Term 2,363,863,Partial,2026-04-20,0,0
SM4522,Form 3,Term 1,819,432,Unpaid,2026-01-13,387,0
SM4523,Form 3,Term 2,889,312,Partial,2026-01-30,577,0
SM4524,Form 3,Term 2,578,352,Paid,2026-01-21,226,0
SM4525,Form 1,Term 1,753,549,Late,2026-04-15,204,14
SM4526,Form 2,Term 2,500,710,Unpaid,2026-03-27,0,0
SM4527,Form 2,Term 1,475,552,Paid,2026-02-23,0,0
SM4528,Form 3,Term 1,617,268,Paid,2026-02-24,349,0
SM4529,Form 4,Term 1,822,787,Partial,2026-01-15,35,0
SM4530,Form 3,Term 3,281,215,Partial,2026-04-04,66,0
SM4531,Form 2,Term 1,273,590,Paid,2026-02-03,0,0
SM4532,Form 1,Term 2,427,686,Paid,2026-03-06,0,0
SM4533,Form 6,Term 2,490,152,Paid,2026-04-02,338,0
SM4534,Form 2,Term 1,512,776,Late,2026-03-07,0,20
SM4535,Form 5,Term 1,666,862,Paid,2026-03-12,0,0
SM4536,Form 1,Term 2,422,278,Paid,2026-03-08,144,0
SM4537,Form 2,Term 3,429,265,Partial,2026-01-23,164,0
SM4538,Form 3,Term 2,722,811,Partial,2026-04-06,0,0
SM4539,Form 2,Term 2,673,878,Partial,2026-02-01,0,0
SM4540,Form 4,Term 1,679,317,Paid,2026-03-12,362,0
SM4541,Form 1,Term 2,853,753,Paid,2026-04-22,100,0
SM4542,Form 2,Term 3,696,788,Paid,2026-03-04,0,0
SM4543,Form 2,Term 2,857,851,Paid,2026-02-28,6,0
SM4544,Form 1,Term 1,890,308,Late,2026-03-29,582,24
SM4545,Form 4,Term 1,863,490,Paid,2026-02-02,373,0
SM4546,Form 1,Term 3,616,358,Paid,2026-01-15,258,0
SM4547,Form 1,Term 3,897,70,Paid,2026-03-26,827,0
SM4548,Form 3,Term 2,276,347,Paid,2026-02-07,0,0
SM4549,Form 2,Term 1,824,451,Paid,2026-01-01,373,0
SM4550,Form 2,Term 3,383,642,Paid,2026-01-17,0,0
SM4551,Form 4,Term 1,580,140,Late,2026-03-07,440,17
SM4552,Form 3,Term 3,712,695,Paid,2026-04-30,17,0
SM4553,Form 3,Term 2,775,40,Paid,2026-02-10,735,0
SM4554,Form 1,Term 2,531,118,Paid,2026-01-18,413,0
SM4555,Form 1,Term 1,832,220,Paid,2026-04-02,612,0
SM4556,Form 2,Term 1,508,431,Late,2026-02-09,77,19
SM4557,Form 5,Term 1,732,392,Late,2026-03-06,340,8
SM4558,Form 3,Term 2,432,321,Partial,2026-01-14,111,0
SM4559,Form 6,Term 2,339,480,Unpaid,2026-03-22,0,0
SM4560,Form 4,Term 3,854,78,Paid,2026-03-20,776,0
SM4561,Form 1,Term 2,350,756,Partial,2026-01-17,0,0
SM4562,Form 5,Term 3,369,839,Paid,2026-04-26,0,0
SM4563,Form 5,Term 3,310,289,Paid,2026-04-28,21,0
SM4564,Form 2,Term 2,404,653,Late,2026-04-12,0,10
SM4565,Form 2,Term 1,548,26,Paid,2026-02-19,522,0
SM4566,Form 1,Term 3,833,285,Partial,2026-03-16,548,0
SM4567,Form 6,Term 3,264,48,Paid,2026-03-09,216,0
SM4568,Form 2,Term 2,538,336,Late,2026-01-08,202,16
SM4569,Form 1,Term 2,892,876,Paid,2026-03-05,16,0
SM4570,Form 4,Term 3,611,604,Paid,2026-04-12,7,0
SM4571,Form 3,Term 3,626,142,Paid,2026-01-27,484,0
SM4572,Form 1,Term 2,770,31,Partial,2026-02-18,739,0
SM4573,Form 2,Term 3,835,759,Paid,2026-02-28,76,0
SM4574,Form 1,Term 2,490,280,Partial,2026-01-05,210,0
SM4575,Form 3,Term 2,440,850,Unpaid,2026-04-15,0,0
SM4576,Form 1,Term 2,440,14,Unpaid,2026-03-13,426,0
SM4577,Form 3,Term 2,626,143,Paid,2026-04-13,483,0
SM4578,Form 5,Term 3,379,561,Paid,2026-01-04,0,0
SM4579,Form 1,Term 3,851,189,Partial,2026-01-18,662,0
SM4580,Form 2,Term 1,873,106,Partial,2026-02-21,767,0
SM4581,Form 5,Term 1,756,517,Paid,2026-01-26,239,0
SM4582,Form 2,Term 3,560,766,Paid,2026-03-07,0,0
SM4583,Form 2,Term 3,896,289,Paid,2026-02-23,607,0
SM4584,Form 1,Term 3,433,269,Partial,2026-04-23,164,0
SM4585,Form 2,Term 1,661,133,Paid,2026-02-01,528,0
SM4586,Form 4,Term 3,707,240,Paid,2026-02-16,467,0
SM4587,Form 4,Term 1,665,427,Unpaid,2026-01-02,238,0
SM4588,Form 2,Term 1,547,185,Paid,2026-03-01,362,0
SM4589,Form 3,Term 2,312,45,Paid,2026-02-26,267,0
SM4590,Form 3,Term 2,800,410,Partial,2026-03-13,390,0
SM4591,Form 2,Term 1,269,752,Late,2026-01-17,0,7
SM4592,Form 3,Term 3,898,540,Paid,2026-02-26,358,0
SM4593,Form 1,Term 2,635,453,Paid,2026-03-28,182,0
SM4594,Form 1,Term 2,531,568,Paid,2026-04-17,0,0
SM4595,Form 4,Term 3,259,765,Paid,2026-01-31,0,0
SM4596,Form 1,Term 3,541,520,Unpaid,2026-04-07,21,0
SM4597,Form 3,Term 2,704,724,Unpaid,2026-03-16,0,0
SM4598,Form 2,Term 3,427,70,Paid,2026-01-10,357,0
SM4599,Form 3,Term 1,696,421,Paid,2026-01-20,275,0
SM4600,Form 2,Term 2,609,844,Paid,2026-02-15,0,0
SM4601,Form 1,Term 3,613,89,Unpaid,2026-01-19,524,0
SM4602,Form 6,Term 2,635,265,Paid,2026-01-13,370,0
SM4603,Form 2,Term 3,755,554,Partial,2026-03-31,201,0
SM4604,Form 1,Term 1,393,270,Partial,2026-03-01,123,0
SM4605,Form 1,Term 3,287,57,Partial,2026-04-23,230,0
SM4606,Form 2,Term 3,277,629,Unpaid,2026-01-27,0,0
SM4607,Form 5,Term 3,517,283,Partial,2026-04-18,234,0
SM4608,Form 1,Term 2,344,881,Late,2026-03-20,0,28
SM4609,Form 1,Term 1,386,66,Unpaid,2026-01-16,320,0
SM4610,Form 4,Term 2,267,684,Paid,2026-02-21,0,0
SM4611,Form 3,Term 3,417,461,Paid,2026-03-14,0,0
SM4612,Form 3,Term 2,893,837,Paid,2026-03-01,56,0
SM4613,Form 2,Term 1,786,695,Paid,2026-04-27,91,0
SM4614,Form 1,Term 3,636,268,Paid,2026-03-13,368,0
SM4615,Form 1,Term 1,576,263,Unpaid,2026-04-16,313,0
SM4616,Form 1,Term 1,859,150,Partial,2026-04-13,709,0
SM4617,Form 6,Term 2,691,140,Paid,2026-03-20,551,0
SM4618,Form 3,Term 1,647,450,Unpaid,2026-02-01,197,0
SM4619,Form 2,Term 2,486,652,Late,2026-01-11,0,5
SM4620,Form 1,Term 2,340,359,Paid,2026-02-09,0,0
SM4621,Form 1,Term 2,793,481,Paid,2026-03-03,312,0
SM4622,Form 3,Term 3,613,78,Partial,2026-03-16,535,0
SM4623,Form 4,Term 3,533,604,Paid,2026-04-14,0,0
SM4624,Form 3,Term 2,314,804,Paid,2026-02-15,0,0
SM4625,Form 1,Term 3,345,385,Partial,2026-03-20,0,0
SM4626,Form 2,Term 2,436,404,Paid,2026-01-11,32,0
SM4627,Form 5,Term 3,436,313,Partial,2026-02-28,123,0
SM4628,Form 3,Term 3,692,595,Unpaid,2026-01-15,97,0
SM4629,Form 5,Term 2,849,52,Partial,2026-01-08,797,0
SM4630,Form 1,Term 1,366,445,Paid,2026-01-17,0,0
SM4631,Form 2,Term 1,451,455,Partial,2026-01-02,0,0
SM4632,Form 3,Term 1,797,302,Paid,2026-01-04,495,0
SM4633,Form 6,Term 1,749,241,Partial,2026-03-16,508,0
SM4634,Form 4,Term 1,401,238,Unpaid,2026-01-22,163,0
SM4635,Form 1,Term 1,555,755,Paid,2026-02-22,0,0
SM4636,Form 3,Term 1,819,516,Unpaid,2026-04-29,303,0
SM4637,Form 1,Term 1,581,336,Late,2026-04-27,245,26
SM4638,Form 2,Term 1,754,104,Partial,2026-04-19,650,0
SM4639,Form 3,Term 1,824,506,Partial,2026-01-09,318,0
SM4640,Form 1,Term 1,851,688,Unpaid,2026-03-30,163,0
SM4641,Form 1,Term 2,587,202,Paid,2026-02-16,385,0
SM4642,Form 5,Term 2,570,582,Paid,2026-04-26,0,0
SM4643,Form 1,Term 3,626,712,Partial,2026-03-16,0,0
SM4644,Form 1,Term 2,873,754,Paid,2026-02-18,119,0
SM4645,Form 1,Term 1,522,516,Late,2026-01-01,6,11
SM4646,Form 5,Term 1,740,25,Paid,2026-03-06,715,0
SM4647,Form 2,Term 3,570,44,Paid,2026-02-06,526,0
SM4648,Form 1,Term 1,648,516,Paid,2026-02-19,132,0
SM4649,Form 2,Term 2,514,150,Paid,2026-04-25,364,0
SM4650,Form 2,Term 3,782,154,Unpaid,2026-04-11,628,0
SM4651,Form 1,Term 3,340,514,Paid,2026-03-21,0,0
SM4652,Form 3,Term 1,837,93,Late,2026-02-06,744,8
SM4653,Form 4,Term 2,718,434,Paid,2026-04-02,284,0
SM4654,Form 1,Term 2,878,770,Unpaid,2026-03-27,108,0
SM4655,Form 1,Term 1,511,775,Paid,2026-02-11,0,0
SM4656,Form 5,Term 3,668,377,Paid,2026-03-06,291,0
SM4657,Form 4,Term 2,490,479,Paid,2026-04-05,11,0
SM4658,Form 2,Term 3,806,296,Paid,2026-04-13,510,0
SM4659,Form 2,Term 3,463,482,Unpaid,2026-01-09,0,0
SM4660,Form 5,Term 3,818,173,Paid,2026-03-03,645,0
SM4661,Form 2,Term 3,436,288,Unpaid,2026-03-25,148,0
SM4662,Form 6,Term 3,501,371,Late,2026-01-23,130,12
SM4663,Form 1,Term 3,414,651,Paid,2026-02-04,0,0
SM4664,Form 3,Term 1,431,440,Paid,2026-03-01,0,0
SM4665,Form 1,Term 3,563,183,Late,2026-02-23,380,17
SM4666,Form 2,Term 2,826,707,Paid,2026-02-24,119,0
SM4667,Form 1,Term 3,750,626,Partial,2026-04-21,124,0
SM4668,Form 4,Term 1,290,798,Partial,2026-01-07,0,0
SM4669,Form 2,Term 3,351,563,Paid,2026-02-15,0,0
SM4670,Form 1,Term 3,678,703,Paid,2026-01-08,0,0
SM4671,Form 1,Term 2,881,157,Paid,2026-03-31,724,0
SM4672,Form 5,Term 2,856,539,Late,2026-01-02,317,27
SM4673,Form 4,Term 1,562,610,Unpaid,2026-04-07,0,0
SM4674,Form 2,Term 3,575,551,Paid,2026-03-04,24,0
SM4675,Form 4,Term 2,531,180,Paid,2026-03-08,351,0
SM4676,Form 4,Term 3,424,758,Late,2026-02-10,0,1
SM4677,Form 1,Term 3,634,826,Paid,2026-02-01,0,0
SM4678,Form 6,Term 2,455,72,Paid,2026-02-07,383,0
SM4679,Form 1,Term 2,663,788,Paid,2026-04-01,0,0
SM4680,Form 1,Term 2,612,692,Paid,2026-03-29,0,0
SM4681,Form 5,Term 1,522,261,Paid,2026-04-27,261,0
SM4682,Form 1,Term 3,358,674,Unpaid,2026-02-11,0,0
SM4683,Form 3,Term 1,524,500,Partial,2026-04-12,24,0
SM4684,Form 3,Term 1,700,801,Late,2026-04-24,0,16
SM4685,Form 1,Term 1,384,590,Paid,2026-01-20,0,0
SM4686,Form 1,Term 1,585,21,Unpaid,2026-01-29,564,0
SM4687,Form 2,Term 2,351,455,Paid,2026-04-10,0,0
SM4688,Form 4,Term 1,708,45,Unpaid,2026-04-05,663,0
SM4689,Form 2,Term 3,868,778,Late,2026-02-20,90,10
SM4690,Form 4,Term 2,605,886,Paid,2026-01-02,0,0
SM4691,Form 3,Term 1,760,333,Partial,2026-04-06,427,0
SM4692,Form 3,Term 1,837,831,Partial,2026-03-23,6,0
SM4693,Form 1,Term 2,803,781,Paid,2026-02-16,22,0
SM4694,Form 5,Term 1,710,885,Unpaid,2026-02-28,0,0
SM4695,Form 1,Term 3,800,421,Paid,2026-02-12,379,0
SM4696,Form 1,Term 2,402,589,Paid,2026-03-03,0,0
SM4697,Form 5,Term 2,454,752,Paid,2026-02-07,0,0
SM4698,Form 1,Term 2,744,398,Partial,2026-01-30,346,0
SM4699,Form 4,Term 1,405,553,Partial,2026-01-10,0,0
SM4700,Form 1,Term 2,773,416,Unpaid,2026-02-20,357,0
SM4701,Form 3,Term 3,642,675,Paid,2026-04-01,0,0
SM4702,Form 1,Term 1,824,219,Late,2026-01-29,605,1
SM4703,Form 4,Term 1,439,355,Partial,2026-02-02,84,0
SM4704,Form 2,Term 1,506,77,Unpaid,2026-02-13,429,0
SM4705,Form 3,Term 3,757,46,Paid,2026-04-06,711,0
SM4706,Form 1,Term 1,831,415,Paid,2026-04-01,416,0
SM4707,Form 2,Term 2,578,888,Paid,2026-04-23,0,0
SM4708,Form 2,Term 1,401,779,Unpaid,2026-04-18,0,0
SM4709,Form 3,Term 2,763,408,Partial,2026-01-14,355,0
SM4710,Form 2,Term 1,559,326,Paid,2026-02-15,233,0
SM4711,Form 2,Term 1,630,603,Unpaid,2026-02-09,27,0
SM4712,Form 3,Term 1,742,546,Partial,2026-03-20,196,0
SM4713,Form 1,Term 3,678,457,Paid,2026-03-26,221,0
SM4714,Form 4,Term 1,583,586,Paid,2026-04-07,0,0
SM4715,Form 3,Term 3,816,154,Unpaid,2026-03-28,662,0
SM4716,Form 1,Term 2,479,478,Unpaid,2026-02-20,1,0
SM4717,Form 1,Term 3,437,19,Late,2026-03-10,418,22
SM4718,Form 3,Term 1,700,643,Paid,2026-01-06,57,0
SM4719,Form 4,Term 3,669,695,Paid,2026-02-14,0,0
SM4720,Form 2,Term 3,484,610,Unpaid,2026-01-20,0,0
SM4721,Form 2,Term 1,793,386,Paid,2026-03-04,407,0
SM4722,Form 6,Term 1,436,225,Partial,2026-04-19,211,0
SM4723,Form 1,Term 1,268,607,Paid,2026-03-11,0,0
SM4724,Form 1,Term 3,284,409,Paid,2026-03-26,0,0
SM4725,Form 2,Term 1,702,658,Late,2026-01-01,44,6
SM4726,Form 4,Term 1,879,381,Paid,2026-04-09,498,0
SM4727,Form 4,Term 1,830,391,Paid,2026-04-24,439,0
SM4728,Form 1,Term 1,304,104,Partial,2026-01-20,200,0
SM4729,Form 2,Term 2,682,509,Partial,2026-02-12,173,0
SM4730,Form 2,Term 1,554,810,Paid,2026-01-08,0,0
SM4731,Form 5,Term 2,355,134,Partial,2026-03-21,221,0
SM4732,Form 4,Term 3,316,389,Paid,2026-01-06,0,0
SM4733,Form 1,Term 1,386,424,Unpaid,2026-04-05,0,0
SM4734,Form 4,Term 1,515,44,Paid,2026-02-20,471,0
SM4735,Form 3,Term 3,599,56,Unpaid,2026-04-06,543,0
SM4736,Form 5,Term 3,717,571,Partial,2026-03-31,146,0
SM4737,Form 1,Term 2,359,648,Paid,2026-03-08,0,0
SM4738,Form 2,Term 1,475,47,Paid,2026-02-22,428,0
SM4739,Form 1,Term 2,390,525,Paid,2026-01-26,0,0
SM4740,Form 4,Term 2,603,251,Paid,2026-01-24,352,0
SM4741,Form 1,Term 1,723,852,Unpaid,2026-03-08,0,0
SM4742,Form 4,Term 1,578,228,Paid,2026-02-25,350,0
SM4743,Form 3,Term 2,635,446,Paid,2026-02-06,189,0
SM4744,Form 2,Term 2,850,498,Paid,2026-03-22,352,0
SM4745,Form 2,Term 3,780,468,Partial,2026-03-18,312,0
SM4746,Form 3,Term 1,419,331,Paid,2026-03-06,88,0
SM4747,Form 3,Term 2,831,657,Paid,2026-02-06,174,0
SM4748,Form 2,Term 1,606,225,Late,2026-04-11,381,16
SM4749,Form 1,Term 3,516,864,Paid,2026-02-25,0,0
SM4750,Form 4,Term 2,745,261,Paid,2026-04-10,484,0
SM4751,Form 1,Term 3,607,113,Paid,2026-04-24,494,0
SM4752,Form 2,Term 3,748,533,Paid,2026-04-24,215,0
SM4753,Form 4,Term 3,542,306,Paid,2026-02-13,236,0
SM4754,Form 1,Term 2,332,698,Paid,2026-03-17,0,0
SM4755,Form 3,Term 2,308,301,Paid,2026-01-22,7,0
SM4756,Form 1,Term 2,784,844,Paid,2026-01-09,0,0
SM4757,Form 5,Term 3,383,454,Paid,2026-03-09,0,0
SM4758,Form 1,Term 3,340,22,Partial,2026-02-19,318,0
SM4759,Form 1,Term 2,888,654,Paid,2026-04-03,234,0
SM4760,Form 3,Term 2,654,588,Paid,2026-03-21,66,0
SM4761,Form 4,Term 2,435,647,Paid,2026-02-09,0,0
SM4762,Form 5,Term 2,871,325,Partial,2026-04-11,546,0
SM4763,Form 5,Term 2,567,750,Unpaid,2026-03-24,0,0
SM4764,Form 2,Term 1,869,570,Paid,2026-04-10,299,0
SM4765,Form 3,Term 1,545,596,Paid,2026-04-15,0,0
SM4766,Form 3,Term 1,470,213,Paid,2026-04-06,257,0
SM4767,Form 1,Term 2,802,326,Paid,2026-01-17,476,0
SM4768,Form 2,Term 1,435,73,Paid,2026-01-10,362,0
SM4769,Form 3,Term 2,844,92,Paid,2026-02-04,752,0
SM4770,Form 2,Term 1,470,423,Paid,2026-02-18,47,0
SM4771,Form 3,Term 2,823,539,Unpaid,2026-04-26,284,0
SM4772,Form 2,Term 1,525,316,Unpaid,2026-01-17,209,0
SM4773,Form 1,Term 2,847,834,Paid,2026-03-08,13,0
SM4774,Form 1,Term 3,810,95,Paid,2026-04-11,715,0
SM4775,Form 1,Term 2,705,608,Partial,2026-01-19,97,0
SM4776,Form 3,Term 1,518,222,Unpaid,2026-04-27,296,0
SM4777,Form 2,Term 1,428,837,Paid,2026-03-29,0,0
SM4778,Form 5,Term 2,791,324,Paid,2026-03-21,467,0
SM4779,Form 3,Term 1,659,472,Paid,2026-01-18,187,0
SM4780,Form 1,Term 1,330,68,Unpaid,2026-01-13,262,0
SM4781,Form 2,Term 1,363,596,Paid,2026-02-19,0,0
SM4782,Form 2,Term 2,372,330,Unpaid,2026-04-24,42,0
SM4783,Form 4,Term 1,281,805,Partial,2026-04-06,0,0
SM4784,Form 1,Term 2,496,35,Partial,2026-04-28,461,0
SM4785,Form 2,Term 2,887,492,Unpaid,2026-03-14,395,0
SM4786,Form 4,Term 3,633,244,Paid,2026-02-25,389,0
SM4787,Form 4,Term 1,432,307,Paid,2026-01-16,125,0
SM4788,Form 3,Term 1,531,193,Paid,2026-01-08,338,0
SM4789,Form 2,Term 1,609,859,Paid,2026-01-13,0,0
SM4790,Form 4,Term 1,544,656,Paid,2026-04-14,0,0
SM4791,Form 3,Term 3,398,639,Partial,2026-02-02,0,0
SM4792,Form 1,Term 1,643,309,Paid,2026-01-02,334,0
SM4793,Form 3,Term 3,487,418,Late,2026-01-03,69,3
SM4794,Form 5,Term 3,784,54,Paid,2026-03-06,730,0
SM4795,Form 3,Term 1,859,330,Paid,2026-01-25,529,0
SM4796,Form 6,Term 2,871,504,Partial,2026-03-30,367,0
SM4797,Form 3,Term 2,784,725,Paid,2026-03-28,59,0
SM4798,Form 1,Term 2,779,668,Paid,2026-03-03,111,0
SM4799,Form 1,Term 2,771,617,Paid,2026-03-29,154,0
SM4800,Form 3,Term 2,346,781,Paid,2026-03-30,0,0
SM4801,Form 3,Term 2,277,682,Paid,2026-01-26,0,0
SM4802,Form 1,Term 1,265,651,Paid,2026-03-09,0,0
SM4803,Form 2,Term 2,520,794,Paid,2026-01-16,0,0
SM4804,Form 2,Term 3,875,187,Paid,2026-01-14,688,0
SM4805,Form 3,Term 1,540,567,Paid,2026-02-06,0,0
SM4806,Form 1,Term 2,573,551,Paid,2026-02-13,22,0
SM4807,Form 4,Term 2,584,222,Partial,2026-03-16,362,0
SM4808,Form 1,Term 2,741,677,Paid,2026-04-26,64,0
SM4809,Form 2,Term 1,285,747,Unpaid,2026-03-04,0,0
SM4810,Form 1,Term 3,351,297,Paid,2026-03-18,54,0
SM4811,Form 5,Term 2,698,188,Paid,2026-03-26,510,0
SM4812,Form 2,Term 2,357,763,Paid,2026-03-22,0,0
SM4813,Form 3,Term 3,691,239,Partial,2026-01-29,452,0
SM4814,Form 4,Term 3,528,739,Paid,2026-02-13,0,0
SM4815,Form 3,Term 1,283,616,Paid,2026-03-04,0,0
SM4816,Form 5,Term 3,263,316,Late,2026-02-21,0,23
SM4817,Form 3,Term 1,876,274,Paid,2026-01-01,602,0
SM4818,Form 2,Term 1,701,273,Unpaid,2026-04-19,428,0
SM4819,Form 4,Term 2,534,725,Paid,2026-04-04,0,0
SM4820,Form 3,Term 1,531,631,Unpaid,2026-02-07,0,0
SM4821,Form 2,Term 3,618,530,Unpaid,2026-02-17,88,0
SM4822,Form 1,Term 3,718,466,Unpaid,2026-04-21,252,0
SM4823,Form 2,Term 3,252,636,Partial,2026-03-03,0,0
SM4824,Form 1,Term 3,609,322,Paid,2026-03-16,287,0
SM4825,Form 6,Term 3,507,255,Partial,2026-04-13,252,0
SM4826,Form 4,Term 3,451,83,Paid,2026-03-26,368,0
SM4827,Form 2,Term 1,487,312,Paid,2026-01-10,175,0
SM4828,Form 6,Term 2,735,32,Paid,2026-01-27,703,0
SM4829,Form 1,Term 2,847,204,Partial,2026-04-09,643,0
SM4830,Form 3,Term 3,633,84,Paid,2026-02-21,549,0
SM4831,Form 1,Term 2,289,681,Paid,2026-02-12,0,0
SM4832,Form 3,Term 2,511,342,Partial,2026-04-23,169,0
SM4833,Form 1,Term 3,668,838,Partial,2026-01-10,0,0
SM4834,Form 1,Term 3,601,492,Late,2026-02-20,109,22
SM4835,Form 2,Term 2,806,305,Paid,2026-01-22,501,0
SM4836,Form 1,Term 2,402,812,Paid,2026-04-26,0,0
SM4837,Form 2,Term 2,394,12,Paid,2026-01-18,382,0
SM4838,Form 3,Term 2,485,148,Paid,2026-01-29,337,0
SM4839,Form 1,Term 3,650,628,Unpaid,2026-04-18,22,0
SM4840,Form 3,Term 3,414,161,Paid,2026-01-14,253,0
SM4841,Form 5,Term 3,317,699,Unpaid,2026-04-14,0,0
SM4842,Form 2,Term 2,815,827,Unpaid,2026-03-26,0,0
SM4843,Form 3,Term 2,400,575,Unpaid,2026-04-21,0,0
SM4844,Form 2,Term 2,831,23,Paid,2026-02-18,808,0
SM4845,Form 2,Term 1,735,465,Late,2026-01-30,270,18
SM4846,Form 4,Term 2,473,823,Unpaid,2026-04-13,0,0
SM4847,Form 2,Term 1,613,767,Late,2026-01-23,0,17
